SOI,lambda,sub_rate,P_rail,HC,NOx,CO2,PM,eta,ofat_block,extremity,split,SOI_norm,lambda_norm,sub_rate_norm,P_rail_norm,HC_norm,NOx_norm,CO2_norm,PM_norm,eta_norm
4.98779296875,1.48647797107697,66.6640548706055,1599.88122558594,8.69611740112305,935.202758789063,7.59952211380005,0.0209999997168779,0.364951997995377,lambda,0.6000000000000001,train,0.42857145745526337,0.8292615453317238,0.7051402054781112,0.6664552535878945,0.7486375575064929,0.33088674709113874,0.12556318607557468,0.042253519833513116,0.5302162796845853
4.98779296875,1.2441930770874,66.7105560302734,1599.87915039063,4.01827764511108,1273.35864257813,9.47510814666748,0.0270000007003546,0.366643786430359,lambda,0.6,train,0.42857145745526337,0.06010270926916798,0.7059269240423867,0.6664483375731383,0.08878773878098108,0.8131085820900111,0.8489035663608806,0.08450704622563655,0.5640163811438306
4.98779296875,1.44469940662384,66.7281265258789,1599.88122558594,7.26591110229492,1013.32690429688,7.91489887237549,0.025000000372529,0.368066817522049,lambda,0.33333333333333326,train,0.42857145745526337,0.6966311056951645,0.7062241862004726,0.6664552535878945,0.5468945700924939,0.44229444576066124,0.24719170136812288,0.07042253742826184,0.5924470018315137
4.98779296875,1.58988690376282,66.7421875,1599.85388183594,12.7185134887695,783.956970214844,6.94728899002075,0.0179999992251396,0.358661442995071,lambda,0.8666666666666667,val,0.42857145745526337,1.1575440601571985,0.7064620733725746,0.6663641249227625,1.3160313691189072,0.11520508902007667,-0.12597769102720235,0.02112675663745177,0.40453780071592876
4.98779296875,1.64886796474457,66.7746887207031,1600.13916015625,14.9074487686157,719.357727050781,6.63280630111694,0.0230000000447035,0.355454951524734,lambda,1.0,test,0.42857145745526337,1.3447856312986928,0.7070119373732007,0.6673148735406701,1.6247996516903838,0.02308436283586484,-0.24726139851837786,0.05633802863088784,0.34047557237545195
4.98779296875,1.39512026309967,66.9207763671875,1600.26171875,6.16438245773315,1079.08947753906,8.2450590133667,0.0219999998807907,0.369021564722061,lambda,0.19999999999999996,train,0.42857145745526337,0.5392369087310289,0.7094834857027779,0.6677233252361718,0.3915144129374947,0.5360741203526107,0.3745215906691867,0.04929577423220048,0.6115218173114283
4.98779296875,1.54026055335999,66.9445266723633,1599.96948242188,10.4780883789063,857.316467285156,7.2739429473877,0.0209999997168779,0.362958371639252,lambda,0.7333333333333334,train,0.42857145745526337,1.0,0.7098852994666163,0.6667493876275917,1.0,0.21981823635157965,0.0,0.042253519833513116,0.49038578332020605
4.98779296875,1.4517514705658,66.9572219848633,1800.08325195313,6.81445789337158,1115.67370605469,7.93900632858276,0.0240000002086163,0.372737109661102,P_rail,1.0,val,0.42857145745526337,0.7190186231508339,0.7101000820246075,1.3336696415023057,0.48321318432286253,0.5882444792094438,0.2564890069755968,0.06338028302957517,0.6857543828729175
4.98779296875,1.4555995464325,67.3452377319336,1699.96350097656,7.00204086303711,1068.46496582031,7.92471408843994,0.0230000000447035,0.37271973490715,P_rail,0.0,train,0.42857145745526337,0.7312347440404791,0.7166646321053265,1.0,0.5096733871057209,0.5209232039185248,0.2509770473859684,0.05633802863088784,0.6854072540982642
4.98779296875,1.46283257007599,67.4668121337891,1600.34765625,7.34945297241211,999.576904296875,7.91068315505981,0.0199999995529652,0.372339487075806,lambda,0.46666666666666656,train,0.42857145745526337,0.7541967370695587,0.7187214590654174,0.6680097296123004,0.558678874542421,0.42268647633265366,0.24556586362308624,0.035211265434826465,0.677810314071173
4.98779296875,1.27492809295654,67.5094680786133,1599.91589355469,4.56405019760132,1227.35717773438,9.05965900421143,0.0160000007599592,0.363782465457916,lambda,0.4666666666666667,train,0.42857145745526337,0.15767424434510097,0.7194431232972252,0.6665707917169009,0.16577368498899459,0.7475089227227757,0.6886810356812629,0.007042260957296259,0.5068502856816234
4.98779296875,1.22526073455811,67.9125442504883,1600.11267089844,3.58699631690979,1309.2568359375,9.86689376831055,0.034000001847744,0.371276050806046,lambda,0.7333333333333334,train,0.42857145745526337,0.0,0.726262469513446,0.6672265926463319,0.027951771523322143,0.8643006313926275,1.0,0.13380282701644663,0.6565640086407235
4.98779296875,1.362997174263,68.8794784545898,1600.12353515625,5.29787826538086,1150.55639648438,8.64500427246094,0.0230000000447035,0.374956041574478,lambda,0.33333333333333337,train,0.42857145745526337,0.4372587902709868,0.742621310760254,0.6672628000177376,0.26928649063346033,0.6379883866648449,0.5287648782267566,0.05633802863088784,0.7300862403631609
4.98779296875,1.48207485675812,69.2612457275391,1299.61682128906,8.56091785430908,855.619934082031,7.83173608779907,0.0280000008642673,0.372236639261246,P_rail,1.0,val,0.42857145745526337,0.8152833965962814,0.7490801475507134,-0.33423756836178814,0.7295664902810038,0.21739892208390965,0.21511905891560532,0.0915493006243232,0.6757555260757542
4.98779296875,1.43365776538849,71.3643798828125,1600.34240722656,7.23111438751221,1113.2763671875,7.81121730804443,0.0260000005364418,0.36952668428421,sub_rate,0.0,train,0.42857145745526337,0.6615782562130679,0.7846615114335088,0.667992236163182,0.5419861920506626,0.5848257921391588,0.20720576584846695,0.0774647918269492,0.6216135593381829
4.98779296875,1.44450306892395,76.752815246582,1600.07104492188,7.27980422973633,1181.7783203125,7.72447061538696,0.028999999165535,0.375895798206329,sub_rate,0.19999999999999996,train,0.42857145745526337,0.6960078110512599,0.8758244450754108,0.6670878655266529,0.5488543160654,0.6825119159670365,0.17375094983055417,0.09859154190579206,0.7488615605194907
4.98779296875,1.46210646629334,82.9067687988281,1600.12268066406,7.60417747497559,1175.23266601563,7.60804557800293,0.0309999994933605,0.382538646459579,sub_rate,0.3999999999999999,train,0.42857145745526337,0.7518916443701031,0.9799386120729154,0.6672599522469439,0.5946099721447795,0.6731775894696339,0.1288503537819974,0.11267605070316604,0.8815784773014682
4.98779296875,1.42375814914703,84.0925521850586,1599.93444824219,7.70346927642822,1126.02197265625,7.53479671478272,0.0320000015199184,0.37413015961647,sub_rate,0.6000000000000001,train,0.42857145745526337,0.6301508849875417,1.0,0.6666326290253832,0.6086159408411727,0.6030014606753482,0.1006011241286021,0.1197183182190719,0.7135860129134287
4.98779296875,1.43216466903687,88.4533462524414,1599.85009765625,7.83459806442261,1002.23345947266,7.45490789413452,0.0209999997168779,0.37613034248352,sub_rate,0.8,val,0.42857145745526337,0.6568382650686307,1.0737770342136417,0.6663515133664191,0.6271127922727746,0.42647481470869647,0.06979112187033813,0.042253519833513116,0.7535475012682376
4.98779296875,1.42191314697266,91.7970809936523,1600.17834472656,7.92941808700562,670.553894042969,7.38875722885132,0.0140000004321337,0.365528345108032,sub_rate,1.0,test,0.42857145745526337,0.6242937318584145,1.1303471974893664,0.6674454641723909,0.6404879778234418,-0.04651156920678368,0.04427939031360306,-0.007042247840077743,0.5417310710619657
