architecture,seed,fold,n_train,n_val,mse,r2,train_mse,gap,epochs_run,best_epoch,early_stopped,mse_HC,mse_NOx,mse_CO2,mse_PM,mse_eta
A10,0,0,27,7,0.014487881914668961,0.6570447872525316,0.014474931031585017,0.000012950883083943932,181,151,true,0.00839265327441752,0.00579359023906792,0.005871785014349534,0.040388636611960474,0.011992744433549357
A10,0,1,27,7,0.03902320773357333,0.6690337957907365,0.005822938006854991,0.03320026972671834,300,300,false,0.02402436542124078,0.027833059717302717,0.010431632516939631,0.09681425948523019,0.03601272152715331
A10,0,2,27,7,0.02602218578523841,-1.6349125062857723,0.05564999326491122,-0.02962780747967281,41,11,true,0.0050495050412263315,0.038647174190817486,0.03828476282158155,0.004552437642317317,0.04357704923024935
A10,0,3,27,7,0.01946624945679746,0.7496774855356024,0.010917334715088574,0.008548914741708885,129,99,true,0.04750039661115584,0.0039673683277669375,0.0013364816327515725,0.006001717021743127,0.03852528369056983
A10,0,4,28,6,0.01394403250820775,0.834899183130681,0.0067322251169188935,0.007211807391288857,300,300,false,0.010166232688432182,0.012893783416933558,0.014196653105852502,0.0096660642674972,0.022797429062323318
A10,1,0,27,7,0.019142376853107195,0.6962173132697346,0.006919602215259789,0.012222774637847406,300,300,false,0.05207334464869452,0.001834720047056461,0.01083209353799676,0.00781513183204621,0.023156594199742007
A10,1,1,27,7,0.004654954949149656,0.8123059311149057,0.010578504242733397,-0.005923549293583741,300,300,false,0.003712633027502713,0.003745537371171994,0.0018825800487850422,0.010210556031607487,0.0037234682666810437
A10,1,2,27,7,0.034650957599661476,-1.1426286668371675,0.05463399319192752,-0.019983035592266045,46,16,true,0.06273402998772969,0.006999545837204126,0.04627264935321816,0.047671493091383084,0.009577069728772323
A10,1,3,27,7,0.03019788628986266,-0.15258097654285385,0.03017061191214519,0.000027274377717469156,68,38,true,0.011487722294884307,0.05142179846475841,0.026236968432363107,0.045207561514317526,0.016635380742989977
A10,1,4,28,6,0.12611456554869557,0.2691518599050692,0.004600001707807861,0.12151456384088771,274,244,true,0.054320327828429556,0.028408802483673862,0.006984443627873243,0.49589626108490065,0.04496299271860043
A10,2,0,27,7,0.011822975604284023,0.8436574208676406,0.011674214413224304,0.00014876119105971912,166,136,true,0.005444975070608835,0.0176746021905694,0.004548958202232883,0.01564112741969888,0.01580521513831012
A10,2,1,27,7,0.01713958844639603,0.7725595267083977,0.005567862124799862,0.011571726321596167,300,300,false,0.041149908262342785,0.009594305131169838,0.0022875554202927426,0.0029682693613595494,0.029697904056815248
A10,2,2,27,7,0.01070743789239491,0.6754865869011613,0.012845084048399876,-0.002137646156004966,159,129,true,0.007944313007468702,0.0041880210011857755,0.00928943665591063,0.013885102505402395,0.018230316292007036
A10,2,3,27,7,0.03712554441544594,0.10560833493912714,0.034705101966965655,0.0024204424484802825,71,41,true,0.022747881181617493,0.03021708479675869,0.044832978205355666,0.0617534881743703,0.026076289719127534
A10,2,4,28,6,0.04552080039145001,0.6465816155105348,0.007499105959693872,0.03802169443175614,300,300,false,0.027858993507132144,0.010197731765492591,0.006551527234494127,0.14980720931399807,0.033188540136133045
A11,0,0,27,7,0.008980288870121587,0.7874197968946764,0.006889772744830369,0.002090516125291218,237,207,true,0.004475472347857767,0.010428970515806019,0.006431609170876942,0.014310932448900122,0.009254459867167084
A11,0,1,27,7,0.031923979456738596,0.7292442390644092,0.005420227271078534,0.026503752185660062,300,300,false,0.021383032604604058,0.02652663655279532,0.01113471355031306,0.07267895552799399,0.027896559047986585
A11,0,2,27,7,0.031946364355118606,-2.2347734223546447,0.05220891933873856,-0.02026255498361995,46,16,true,0.005129697664803882,0.006533925899426182,0.04229772689996092,0.05152708308456294,0.0542433882268391
A11,0,3,27,7,0.031247806921671038,0.5981747990289259,0.00956119792384743,0.021686608997823608,153,123,true,0.06563442719668057,0.005710785767086893,0.004163086211623246,0.008895161989978502,0.07183557344298598
A11,0,4,28,6,0.013905229628469637,0.8353586188884414,0.006239600898339587,0.00766562873013005,300,279,false,0.011672721029924088,0.011852488783776623,0.014521734661625402,0.007410146841116824,0.02406905682590525
A11,1,0,27,7,0.0165094335353879,0.7380011837474196,0.005172316611363446,0.011337116924024455,300,300,false,0.041432216316577966,0.003807269084708235,0.008772904211936874,0.0027807364531730705,0.025754041610543343
A11,1,1,27,7,0.004412638462007798,0.8220764590633891,0.0075266988677577095,-0.003114060405749911,300,300,false,0.0029376836253625915,0.004021730373189999,0.0020416530782347156,0.00756879195808637,0.005493333275165316
A11,1,2,27,7,0.024855839179778176,-0.5369512779470038,0.038239429738394094,-0.013383590558615918,47,17,true,0.02300413412274635,0.015016085094349695,0.05778929727421811,0.020426848520703738,0.008042830886873003
A11,1,3,27,7,0.02790258070917224,-0.06497466124440465,0.026134277509930883,0.0017683031992413584,78,48,true,0.00735845524858172,0.03266584585899401,0.048850962489322684,0.022244502527824696,0.028393137421138102
A11,1,4,28,6,0.12314040828501761,0.28638743689850976,0.004714145184400319,0.1184262631006173,274,244,true,0.08850253674771806,0.024613527694644668,0.0080531728834185,0.4610003930785899,0.03353241102071709
A11,2,0,27,7,0.011716726102108518,0.8450624242912821,0.006674669877305675,0.005042056224802843,300,300,false,0.006947087231014696,0.013548781672531065,0.01032262463407963,0.010467402855587572,0.017297734117329638
A11,2,1,27,7,0.015336193791646765,0.7964903775039408,0.005991165677291558,0.009345028114355208,300,300,false,0.040167035676711885,0.006236533013027268,0.0015048659024570288,0.009391796627093663,0.019380737738943995
A11,2,2,27,7,0.010385451402617034,0.6852451244541782,0.012970421648288719,-0.002584970245671685,157,127,true,0.007029968909349753,0.003696320697017599,0.009214114388630429,0.016616569736263215,0.015370283281824165
A11,2,3,27,7,0.01692491566390442,0.5922617771671943,0.006866375493705235,0.010058540170199186,260,230,true,0.012879204883865703,0.007837476177531137,0.009994142219787196,0.010869628992719036,0.04304412604561903
A11,2,4,28,6,0.04202272607843398,0.6737402718148828,0.005106768986632599,0.03691595709180138,300,300,false,0.02536349431282549,0.03439746560887471,0.013973094139772995,0.07733425769838208,0.05904531863231463
A12,0,0,27,7,0.013486917140702076,0.6807394921811354,0.00797782392224333,0.0055090932184587455,300,300,false,0.005961241427784134,0.00928269783197262,0.009538703909258438,0.02516142073079864,0.017490521803696552
A12,0,1,27,7,0.05040985583138488,0.5724606046443552,0.008252764935772492,0.04215709089561239,300,300,false,0.03162693997664591,0.026635551051926627,0.0026535090775034464,0.15220922542187673,0.03892405362897163
A12,0,2,27,7,0.020903900256487317,-1.1166534076170485,0.06107395250686804,-0.04017005225038073,53,23,true,0.01625884224158373,0.031278198609525354,0.0049633071479082335,0.027446508797453844,0.024572644485965404
A12,0,3,27,7,0.020899689073694817,0.7312444427437188,0.011510330173731669,0.009389358899963148,211,181,true,0.0788218515681814,0.0018747124807212579,0.004787378058573331,0.007810721518415001,0.011203781742583086
A12,0,4,28,6,0.018998610968382006,0.7750517156055142,0.006383231223867167,0.012615379744514838,300,300,false,0.015154615554468518,0.019523255892277255,0.016573889843343115,0.015052619538723859,0.028688674013097302
A12,1,0,27,7,0.019327424195758544,0.6932806780047258,0.009288208236101521,0.010039215959657023,300,300,false,0.04790433378763354,0.0027642486936232014,0.009161980294464986,0.013982920763167737,0.022823637439903236
A12,1,1,27,7,0.013659993548427014,0.4492106157726049,0.036687544502237567,-0.023027550953810552,67,37,true,0.012663931856941573,0.009431686147831856,0.02822384345296821,0.013391950812495274,0.004588555471898159
A12,1,2,27,7,0.03193132880135871,-0.9744614636757649,0.043652431979705114,-0.011721103178346404,63,33,true,0.031230720752712056,0.060013341662473144,0.018137124243802965,0.03650115009480513,0.013774307253000325
A12,1,3,27,7,0.00855159735327218,0.6736060155394221,0.0068616185010720275,0.0016899788522001524,300,300,false,0.0030248891267691505,0.024754430747151307,0.005761926679364924,0.0018835328256194151,0.007333207387456089
A12,1,4,28,6,0.20960533712664714,-0.21468658379377414,0.011057098056252272,0.19854823907039487,144,114,true,0.08177835043426586,0.06458404139876277,0.14034949991394954,0.7290012568163492,0.03231353706990805
A12,2,0,27,7,0.013018392259198347,0.8278496809870507,0.0072962463469928495,0.005722145912205497,300,300,false,0.006571395642093317,0.015207716404078685,0.007866494203310152,0.015267081316173242,0.020179273730336324
A12,2,1,27,7,0.013134336689321346,0.8257087816120436,0.005627182840222717,0.00750715384909863,300,300,false,0.03983341482409613,0.0020283019595894007,0.0020138645013101273,0.004323213615593399,0.01747288854601767
A12,2,2,27,7,0.010907028235237823,0.6694375447280075,0.008877795655565924,0.0020292325796718996,300,294,false,0.01106180948216595,0.004348441951580426,0.008661359905361455,0.009720493734690127,0.02074303610239115
A12,2,3,27,7,0.02953567461057415,0.28845592409260135,0.03456793260337455,-0.005032257992800396,71,41,true,0.030972726726303183,0.013724839465707888,0.06128290534759863,0.024917495502738137,0.016780406010522952
A12,2,4,28,6,0.041693601160668566,0.676295560731853,0.007232195581224832,0.03446140557944374,300,300,false,0.020197146324700446,0.017857732599852363,0.01249324640199523,0.12088676155007627,0.037033118926718483
A13_linear,0,0,27,7,0.19793048831932986,-3.6853841804188345,0.1868339276802304,0.011096560639099445,300,300,false,0.03943513178693229,0.18185967373730896,0.1719263150769323,0.015305889792327903,0.581125431203148
A13_linear,0,1,27,7,0.2610472560806402,-1.214011212356624,0.18392263513619744,0.07712462094444278,216,186,true,0.05704950766978163,0.13187300118878395,0.07729815414287826,0.7453968361921385,0.29361878120961865
A13_linear,0,2,27,7,0.0545721920453969,-4.525782980052913,0.07309938436819434,-0.01852719232279744,300,300,false,0.013094979791652613,0.005043832399088738,0.01742284031954167,0.005156750659210696,0.23214255705749073
A13_linear,0,3,27,7,0.06364114819639208,0.1816188179814312,0.04362704618482419,0.020014102011567884,300,300,false,0.08361261269330252,0.015445881459971835,0.08569879152586161,0.09878993578298897,0.03465851951983552
A13_linear,0,4,28,6,0.33815737381304073,-3.003867504902469,0.15717676870974398,0.18098060510329675,300,300,false,0.023102186317056395,0.04882001276961075,0.08029243719263075,0.07460999858372519,1.463962234202181
A13_linear,1,0,27,7,0.10751770576999571,-0.7062676061871467,0.07564767010706938,0.03187003566292633,300,300,false,0.15047301196148816,0.07017314182795907,0.04747006449742652,0.013111065135138175,0.2563612454279667
A13_linear,1,1,27,7,0.14373933274464454,-4.795763979756496,0.1739434094938832,-0.030204076749238667,300,300,false,0.028027093462801547,0.22110212269899726,0.05477105164813073,0.02189039721525282,0.39290599869804055
A13_linear,1,2,27,7,0.08988511246249789,-4.558011438215267,0.0778534135992956,0.012031698863202295,300,300,false,0.025732814867758847,0.004157391889745553,0.04898590322319163,0.0319928744506366,0.3385565778811568
A13_linear,1,3,27,7,0.06319059058235697,-1.4118334608797518,0.04962476549316853,0.013565825089188445,300,300,false,0.015948673261565707,0.17544744378111704,0.04636705143333954,0.06879031307689674,0.009399471358865968
A13_linear,1,4,28,6,0.4064994160958386,-1.355709992027895,0.1618411551610269,0.24465826093481172,300,300,false,0.14715956146474432,0.017869745124341568,0.2464749373736774,0.9222507631012723,0.6987420734151573
A13_linear,2,0,27,7,0.08308160320457401,-0.09863984822465421,0.08753138592762852,-0.0044497827230545045,300,300,false,0.022703327219940842,0.03865167448768282,0.02291181643242988,0.14666461975156173,0.18447657813125473
A13_linear,2,1,27,7,0.21589689730655937,-1.8649283300566912,0.12465002732170073,0.09124686998485863,300,300,false,0.1251126855432408,0.14361633655327344,0.053168604381991814,0.08387526663691036,0.6737115934173803
A13_linear,2,2,27,7,0.1324864200748643,-3.0153042025373287,0.21050414739234172,-0.07801772731747741,300,300,false,0.002679507220535867,0.004797550074703275,0.05557079161493487,0.012378360271478928,0.5870058911926685
A13_linear,2,3,27,7,0.13644796132706316,-2.28716847784999,0.09575521691953023,0.04069274440753293,300,300,false,0.018677577967168426,0.05755037943368853,0.08319845665094482,0.04398480571628684,0.47882858686722723
A13_linear,2,4,28,6,0.6410299626184339,-3.976884673594215,0.27893032425143227,0.36209963836700165,300,300,false,0.04638534385755694,0.03426776122179683,0.320316439411763,0.3909516441422116,2.4132286244588417
A14_tiny4,0,0,27,7,0.04283422570319946,-0.013966090794819364,0.04288183126991881,-0.00004760556671935118,300,300,false,0.01604704399089257,0.10422468696732422,0.06357888076974037,0.024256048195855234,0.006064468592184877
A14_tiny4,0,1,27,7,0.13048968832442462,-0.10671775442049225,0.048171372489669434,0.08231831583475518,300,300,false,0.10496723218457162,0.0159837689517606,0.07792597800129762,0.3790193346327578,0.0745521278517355
A14_tiny4,0,2,27,7,0.026531545653640617,-1.6864884460830512,0.06615518017347842,-0.0396236345198378,300,300,false,0.039803663846426376,0.036083463431039284,0.019925977823932378,0.013305767712591236,0.0235388554542138
A14_tiny4,0,3,27,7,0.07601670328963069,0.022477732498710434,0.054270463131628095,0.02174624015800259,300,300,false,0.15561770639175346,0.03888267523626675,0.1568724092975817,0.0020909402612849224,0.02661978526126669
A14_tiny4,0,4,28,6,0.05093936190087327,0.39686527152847195,0.06512168134650256,-0.014182319445629296,300,300,false,0.02148126354644526,0.05566466041531857,0.032765790607601424,0.08082836901239379,0.06395672592260726
A14_tiny4,1,0,27,7,0.06050397921124941,0.039823450154152784,0.06241511046906736,-0.001911131257817944,300,300,false,0.10398784865704849,0.010523817693220664,0.13909043633443524,0.013158318199976583,0.035759475171566066
A14_tiny4,1,1,27,7,0.04453194433985616,-0.795588124873049,0.07051506222108005,-0.025983117881223886,300,300,false,0.05768127520790673,0.06160704483145264,0.0570091254865079,0.008424909800765639,0.03793736637264789
A14_tiny4,1,2,27,7,0.09405935903842502,-4.8161243734870975,0.08745208016552541,0.006607278872899608,300,300,false,0.034890957072031895,0.07254175735882343,0.03561192484889873,0.03573719701739265,0.29151495889497836
A14_tiny4,1,3,27,7,0.03386872569130201,-0.29268812250105514,0.09521532324513032,-0.06134659755382831,242,212,true,0.011930344561439479,0.03830855422154657,0.04619555891978262,0.034780900011789066,0.038128270741952304
A14_tiny4,1,4,28,6,0.22621226965787083,-0.3109256319982452,0.044976036251459184,0.18123623340641165,178,148,true,0.1489200235669892,0.0585613471764162,0.2496599286301443,0.651752108787337,0.02216794012846754
A14_tiny4,2,0,27,7,0.07054115463196904,0.06719032337845321,0.06218876809271229,0.008352386539256754,300,300,false,0.0509943431432565,0.07703003488731261,0.049717179946755057,0.09536218083381116,0.07960203434871004
A14_tiny4,2,1,27,7,0.05909683350336141,0.21579145123138543,0.06371600117182541,-0.004619167668464,300,300,false,0.1623039749114728,0.04123562255378372,0.05311179977806695,0.0019001352643582459,0.0369326350091253
A14_tiny4,2,2,27,7,0.036430522772228704,-0.10411037678656676,0.08179758382082163,-0.04536706104859292,300,300,false,0.013742335515932878,0.04807198914434376,0.061654600451095457,0.015374761853823983,0.04330892689594746
A14_tiny4,2,3,27,7,0.0698221507041802,-0.6820857608881701,0.06794433566547034,0.0018778150387098597,300,300,false,0.07558583332530926,0.10696294236141943,0.07940383426937789,0.01632543463766212,0.07083270892713225
A14_tiny4,2,4,28,6,0.15610214277975396,-0.2119595139396253,0.03099230894947405,0.1251098338302799,300,300,false,0.17091966362654784,0.021940392352831562,0.12702555155663228,0.4475819809963321,0.013043125366425948
A15_tiny8,0,0,27,7,0.034986211593654545,0.17181105485260284,0.03091878533999418,0.004067426253660366,300,300,false,0.02462164159213349,0.04941613380179897,0.07550497219876383,0.018265167993663397,0.007123142381913085
A15_tiny8,0,1,27,7,0.09305077344868992,0.21081164067008917,0.022157299900035815,0.0708934735486541,300,300,false,0.04572172662327684,0.0183550098415653,0.14532698263703567,0.2441975781080439,0.011652570033528034
A15_tiny8,0,2,27,7,0.03417270652350509,-2.4602047858521976,0.064090679116416,-0.02991797259291091,125,95,true,0.03894847598347937,0.009525295405474563,0.04257111887160574,0.04015876221784318,0.039659880139122645
A15_tiny8,0,3,27,7,0.04228681018470181,0.45622084636252636,0.02345577332041287,0.01883103686428894,300,300,false,0.10181084921738401,0.006991317102280471,0.03486104900998121,0.03697618759694364,0.03079464799691973
A15_tiny8,0,4,28,6,0.0793562822801527,0.06040185861202729,0.04755784941986074,0.031798432860291964,300,300,false,0.04907749760465901,0.06911144395060774,0.044905762903160014,0.06990396868287957,0.16378273825945722
A15_tiny8,1,0,27,7,0.03427666807721169,0.45604151456423214,0.03766643978725502,-0.0033897717100433294,300,300,false,0.07826733299697461,0.009515937868678404,0.049223306323281424,0.014712117164762981,0.019664646032361083
A15_tiny8,1,1,27,7,0.021716476355812253,0.12436235074327828,0.027611474433645984,-0.005894998077833731,300,300,false,0.020255463359508594,0.00390843215875218,0.03168593560135178,0.023514274395506372,0.029218276263942317
A15_tiny8,1,2,27,7,0.0389533068833666,-1.408662783888611,0.035546263751828004,0.003407043131538598,300,300,false,0.025202572402626907,0.04519523482514295,0.03883123154245312,0.07443854422416808,0.011098951422441966
A15_tiny8,1,3,27,7,0.029030447403217214,-0.10802263099813225,0.04173276744360407,-0.012702320040386853,300,300,false,0.01039444306911132,0.07954972040674634,0.017617428482322294,0.02438155437823365,0.013209090679672422
A15_tiny8,1,4,28,6,0.23658670373589066,-0.37104664829378664,0.015963035631849858,0.2206236681040408,300,300,false,0.23608403089932614,0.012277823760783103,0.11687278578325831,0.6245224871110235,0.1931763911250619
A15_tiny8,2,0,27,7,0.031072919514240523,0.5891034084288992,0.036991018747900534,-0.005918099233660011,300,300,false,0.017327448992634432,0.03556620636510427,0.04411510221463433,0.048891780437361136,0.009464059561468435
A15_tiny8,2,1,27,7,0.04850200962579014,0.3563836109960308,0.02946426013663051,0.01903774948915963,300,300,false,0.06505558727090942,0.025437682081750377,0.06335259798381936,0.04481204433877737,0.04385213645369417
A15_tiny8,2,2,27,7,0.015760897779168444,0.5223299183969506,0.03195820551586966,-0.01619730773670122,300,300,false,0.005016630902418008,0.021824870604757438,0.031129708661043278,0.009301659388653098,0.011531619338970402
A15_tiny8,2,3,27,7,0.04271696046926885,-0.02909449550195764,0.034476314982028446,0.008240645487240406,300,300,false,0.03155128910103171,0.018966150320588588,0.05754070453088139,0.04726977943931708,0.05825687895452546
A15_tiny8,2,4,28,6,0.07978414154504085,0.3805648808841394,0.014465760979237822,0.06531838056580302,300,300,false,0.04632894451471898,0.0079221324218266,0.0747527639243718,0.25064611961089095,0.019270747253395847
A16_wide128,0,0,27,7,0.01714221891930857,0.5942116748975808,0.012577572605966066,0.004564646313342505,228,198,true,0.011071622201029457,0.00470483079763384,0.009735460652620457,0.04661759322563127,0.01358158771962782
A16_wide128,0,1,27,7,0.042744439240074115,0.6374730416082739,0.008268759389353205,0.03447567985072091,300,300,false,0.02713796955809587,0.023920305556347637,0.011368112615085095,0.12058838826099405,0.030707420209847937
A16_wide128,0,2,27,7,0.01402283823435648,-0.4199019306936238,0.048575950940946924,-0.03455311270659044,53,23,true,0.005034193074843185,0.02559454069149909,0.013456612920511951,0.016373746243861214,0.009655098241066959
A16_wide128,0,3,27,7,0.016647933923088606,0.785919075499699,0.01173412578041621,0.004913808142672395,251,221,true,0.047014318447514636,0.0036076317492845377,0.0019481012634757053,0.00600210020733277,0.02466751794783537
A16_wide128,0,4,28,6,0.012571141662479595,0.8511545525848694,0.01274296895403232,-0.0001718272915527258,300,293,false,0.008411839838574997,0.009115648779021783,0.005552864835148192,0.022912335363469757,0.016863019496183244
A16_wide128,1,0,27,7,0.020830143201291736,0.66943306386545,0.01115914773058903,0.009670995470702706,300,283,false,0.03928849811355447,0.003860404260228449,0.007162584780813026,0.021727358857104407,0.03211186999475833
A16_wide128,1,1,27,7,0.0047907385580734365,0.8068309526617925,0.014409825588037892,-0.009619087029964456,300,300,false,0.003281328372936295,0.0035822483379965753,0.0009664219336146262,0.013333042348370116,0.002790651797449573
A16_wide128,1,2,27,7,0.029285307470480547,-0.810845750017751,0.034076622851166034,-0.0047913153806854875,59,29,true,0.019128487779682752,0.010855666016102756,0.07191380035300603,0.027960161565127043,0.016568421638484137
A16_wide128,1,3,27,7,0.028464176459870223,-0.08640942566959176,0.02509658569433772,0.003367590765532502,80,50,true,0.0049894380625690226,0.036988489303259396,0.04633953590814142,0.03292911904111176,0.021074299984269525
A16_wide128,1,4,28,6,0.14388182550128428,0.16618858334429176,0.00511463121353554,0.13876719428774875,300,300,false,0.08525108844349827,0.03515868052557443,0.0076552796842732605,0.5393877361384604,0.05195634271461519
A16_wide128,2,0,27,7,0.011616507690393288,0.8463876748448255,0.013465386982907154,-0.0018488792925138667,170,140,true,0.007869450971465455,0.012376279344199456,0.0027283947070703735,0.020218325990475267,0.014890087438755886
A16_wide128,2,1,27,7,0.014956786974023247,0.801525064680954,0.012230191142009716,0.002726595832013531,300,300,false,0.03950607010655725,0.003603064420171508,0.0009939662820858722,0.006184912256757415,0.024495921804544185
A16_wide128,2,2,27,7,0.010698280309279502,0.675764128417851,0.013749355011954179,-0.0030510747026746762,190,160,true,0.006273165233228067,0.004195070005412052,0.009856416915488242,0.01595514958666978,0.017211599805599376
A16_wide128,2,3,27,7,0.037148134969997915,0.10506410578320435,0.03134934595990302,0.005798789010094896,57,27,true,0.03337179539787584,0.026292376611997934,0.0657201675348592,0.05281310533160412,0.007543229973652495
A16_wide128,2,4,28,6,0.047784513730039474,0.6290063992535332,0.009003489221881473,0.038781024508158,300,300,false,0.032733394600414356,0.0074828726112129,0.006147839017131032,0.17365652869995155,0.018901933721487515
